Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
g,no,reply_n,q2nc8,answer
g,if you diagonally if you came in the same distance again,instruct,q2nc8,directive
g,do you get it,align,q2nc8,None
g,oh wait a minute what would that be hold on,ready,q2nc8,discourse
g,one two three say four inches in fact chris,instruct,q2nc8,directive
f,okay,acknowledge,q2nc8,feedback
g,four inches away from the top edge four inches away from the the edge on the left-hand side,instruct,q2nc8,directive
f,right,acknowledge,q2nc8,feedback
g,now on my map that should be that's like up from the stile,explain,q2nc8,inform
f,right,acknowledge,q2nc8,feedback
g,okay,align,q2nc8,None
g,now if you're at that point do you have a a dead tree it's an elm tree down to your,query_yn,q2nc8,propq
f,yeah,reply_y,q2nc8,answer
f,right over the other side of the page,check,q2nc8,feedback
g,okay,acknowledge,q2nc8,feedback
g,"now see there the letter ""d""",align,q2nc8,None
f,mmhmm,reply_y,q2nc8,answer
g,that one oh i've got dead tree you've got elm tree,explain,q2nc8,inform
f,i've got dutch elm,explain,q2nc8,inform
g,is it,query_yn,q2nc8,propq
g,dutch elm,acknowledge,q2nc8,feedback
g,is it written underneath the tree,query_yn,q2nc8,propq
f,yeah,reply_y,q2nc8,answer
g,okay,acknowledge,q2nc8,feedback
g,see the first letter of dutch say,align,q2nc8,None
f,mmhmm,acknowledge,q2nc8,feedback
g,okay about a centimetre below that,align,q2nc8,None
f,right,acknowledge,q2nc8,feedback
g,okay if you draw a line is that a can you have a diagonal line going from where you are right down to,instruct,q2nc8,directive
f,yeah,acknowledge,q2nc8,feedback
g,yeah,align,q2nc8,None
g,do you go through anything,query_yn,q2nc8,propq
f,no,reply_n,q2nc8,answer
g,okay,acknowledge,q2nc8,feedback
g,see the popular viewpoint what happened to it did we go round it or what,query_w,q2nc8,setq
f,no we just stayed away from it,reply_w,q2nc8,answer
g,oh never went anywhere near it,check,q2nc8,feedback
f,no well we went round the popular tourist spot we avoided the great viewpoint,clarify,q2nc8,inform
g,yeah okay went round that that's fine,acknowledge,q2nc8,feedback
g,okay you're going to curve half a circle around that tree,instruct,q2nc8,directive
f,up the way,check,q2nc8,feedback
g,up the way,reply_y,q2nc8,answer
g,so that,clarify,q2nc8,inform
g,see the third branch from the left,align,q2nc8,None
f,uh-huh,reply_y,q2nc8,answer
g,until you're say above that that's your half circle,clarify,q2nc8,inform
f,okay,acknowledge,q2nc8,feedback
g,"okay you've done a ""u"" turn",align,q2nc8,None
g,now,ready,q2nc8,discourse
g,if you draw like a kind,instruct,q2nc8,directive
g,let's see,ready,q2nc8,discourse
g,see where you have the east lake at the top,align,q2nc8,None
f,yeah,reply_y,q2nc8,answer
g,"right if you draw a line if you go from the ""e"" in lake down the way",instruct,q2nc8,directive
g,okay,align,q2nc8,None
f,okay,reply_y,q2nc8,answer
g,on to the edge of the lake,instruct,q2nc8,directive
f,right,acknowledge,q2nc8,feedback
g,and then say about half a centimetre from the edge of the lake if you connect those two points,instruct,q2nc8,directive
f,okay,acknowledge,q2nc8,feedback
g,now skirt the edge of the lake to the left move left along the edge of the lake,instruct,q2nc8,directive
f,okay,acknowledge,q2nc8,feedback
g,for about three inches,instruct,q2nc8,directive
f,to the corner,check,q2nc8,feedback
g,yeah to the corner,reply_y,q2nc8,answer
g,so you're just past go past that don't go up or anything like that just go past the corner for about an inch,clarify,q2nc8,inform
f,okay,acknowledge,q2nc8,feedback
f,right,acknowledge,q2nc8,feedback
f,right,acknowledge,q2nc8,feedback
g,and finish there,instruct,q2nc8,directive
g,okay,align,q2nc8,None
g,starting at the beginning head due south,instruct,q3ec1,directive
g,you'll see a diamond mine on your map,explain,q3ec1,inform
f,mmhmm,acknowledge,q3ec1,feedback
g,avoid the diamond mine,instruct,q3ec1,directive
f,due south,check,q3ec1,feedback
g,going due south followed by east,clarify,q3ec1,inform
f,to the left of the diamond mine,check,q3ec1,feedback
f,to the west,check,q3ec1,feedback
g,east the right,clarify,q3ec1,inform
f,so you want me to go east then south,check,q3ec1,feedback
g,no,reply_n,q3ec1,answer
g,south then east,clarify,q3ec1,inform
g,we may have a different map,explain,q3ec1,inform
f,uh-huh right,acknowledge,q3ec1,feedback
g,can you head due south,query_yn,q3ec1,propq
f,sorry,query_w,q3ec1,setq
g,can you head due south,clarify,q3ec1,inform
f,i can head due south,reply_y,q3ec1,answer
f,am i meant i'm meant to draw this on aren't i right,acknowledge,q3ec1,feedback
g,and can you then head to the right past the diamond mine,query_yn,q3ec1,propq
f,yes,reply_y,q3ec1,answer
g,go for it,instruct,q3ec1,directive
f,how far,query_w,q3ec1,setq
g,you'll see a graveyard,clarify,q3ec1,inform
g,do you see a graveyard on your map to the right of the diamond mine,align,q3ec1,None
f,no,reply_n,q3ec1,answer
g,right,acknowledge,q3ec1,feedback
g,they've obviously not marked the graveyard,explain,q3ec1,inform
f,how far to the right of diamond mine is it,query_w,q3ec1,setq
g,the graveyard is almost halfway in between,reply_w,q3ec1,answer
g,do you have carved stones,query_yn,q3ec1,propq
f,i have carved stones at the top followed by a ravine followed by an indian country,reply_w,q3ec1,answer
g,right,acknowledge,q3ec1,feedback
g,in between the diamond mine and the carved stones is the graveyard that's where it should be,reply_w,q3ec1,answer
f,right,acknowledge,q3ec1,feedback
g,so what you need to do is continue past the diamond mine then past where you think the graveyard is,instruct,q3ec1,directive
f,and then stop,check,q3ec1,feedback
f,past where it is,check,q3ec1,feedback
g,yeah,reply_y,q3ec1,answer
g,go same under under the graveyard south of the graveyard,clarify,q3ec1,inform
f,is the graveyard due east of the diamond mine,query_yn,q3ec1,propq
g,the graveyard's,clarify,q3ec1,inform
g,correct,reply_y,q3ec1,answer
f,so i really shouldn't hit it then if i'm south of the diamond mine,check,q3ec1,feedback
g,correct,reply_y,q3ec1,answer
f,right okay,acknowledge,q3ec1,feedback
g,you then come up north just to the left to the west of the carved stones,instruct,q3ec1,directive
f,okay,acknowledge,q3ec1,feedback
g,so if you're almost on top of carved stones then you'll totally miss the graveyard,instruct,q3ec1,directive
f,okay,acknowledge,q3ec1,feedback
f,right so i am now just directly north of the carved stones and slightly north of the start,explain,q3ec1,inform
g,that's correct,acknowledge,q3ec1,feedback
g,so you move east around carved stones,instruct,q3ec1,directive
f,the carved stones,acknowledge,q3ec1,feedback
g,and then do you have gallows on your map,query_yn,q3ec1,propq
f,yes,reply_y,q3ec1,answer
f,but they're absolutely miles away,explain,q3ec1,inform
g,that's correct that's correct,acknowledge,q3ec1,feedback
g,all you need to do is go due south from the carved stones as far as you can see the gallows the same level as the gallows,instruct,q3ec1,directive
f,past,check,q3ec1,feedback
f,right,acknowledge,q3ec1,feedback
g,you should be on top of the indian country correct,align,q3ec1,None
f,um and just south of the ravine,reply_w,q3ec1,answer
g,that's right,acknowledge,q3ec1,feedback
g,do you have a great rock,query_yn,q3ec1,propq
f,i have a great rock,reply_y,q3ec1,answer
g,it's to the west of indian country,align,q3ec1,None
f,no,reply_n,q3ec1,answer
f,it's very very southwest of indian country,explain,q3ec1,inform
g,right,acknowledge,q3ec1,feedback
g,that's a different great rock,explain,q3ec1,inform
g,okay what you have to do is,instruct,q3ec1,directive
g,now that you're parallel with the gallows right,align,q3ec1,None
f,mmhmm,reply_y,q3ec1,answer
g,you're on a level with the gallows,align,q3ec1,None
f,i'm on a level,reply_y,q3ec1,answer
g,head southwest that's to the left and down past indian country,instruct,q3ec1,directive
f,move west followed by south down to,check,q3ec1,feedback
g,no,reply_n,q3ec1,answer
g,straight southwest,clarify,q3ec1,inform
f,okay,acknowledge,q3ec1,feedback
g,not too far,instruct,q3ec1,directive
f,right,ready,q3ec1,discourse
f,i'm just below indian country,explain,q3ec1,inform
g,do you see the gold mine,align,q3ec1,None
g,do you see the gold mine,align,q3ec1,None
f,which is due due west,align,q3ec1,None
g,uh-huh,reply_y,q3ec1,answer
f,yeah,reply_y,q3ec1,answer
g,i want you to go,instruct,q3ec1,directive
g,west making sure that you remain above the gold mine,instruct,q3ec1,directive
g,understand,align,q3ec1,None
g,so you go due west above the gold mine,instruct,q3ec1,directive
f,okay,acknowledge,q3ec1,feedback
g,but not too far north 'cause otherwise you'll hit the rock so i want you to head just above the gold mine,instruct,q3ec1,directive
f,right,acknowledge,q3ec1,feedback
g,are you above the gold mine now,align,q3ec1,None
f,i'm,reply_w,q3ec1,answer
g,just to the west of it,align,q3ec1,None
f,just i'm just to the east of it,reply_w,q3ec1,answer
f,do you want me to go slightly further,check,q3ec1,feedback
g,yeah,reply_y,q3ec1,answer
g,i want you to go just past it,clarify,q3ec1,inform
f,right,acknowledge,q3ec1,feedback
g,so you're basically in the gap between the gallows and the gold mine,clarify,q3ec1,inform
f,and the gold mine right,acknowledge,q3ec1,feedback
g,and i want you to go due,instruct,q3ec1,directive
g,do you have a trout farm,query_yn,q3ec1,propq
f,yes,reply_y,q3ec1,answer
f,but,explain,q3ec1,inform
g,right,acknowledge,q3ec1,feedback
f,it's,explain,q3ec1,inform
f,that is coming due south followed by due east just above the totem pole just above the totem pole if you had the totem pole,check,q3ec1,feedback
g,that's correct i think,acknowledge,q3ec1,feedback
g,want you to head due south as far south as the trout farm just below the trout farm,instruct,q3ec1,directive
f,just above the trout farm,check,q3ec1,feedback
g,just below the trout farm,clarify,q3ec1,inform
f,right,acknowledge,q3ec1,feedback
f,i'm i think i'm just below the trout farm,explain,q3ec1,inform
g,and head east,instruct,q3ec1,directive
f,east,acknowledge,q3ec1,feedback
f,and land just below the trout farm,check,q3ec1,feedback
g,ah do you have any other obstacles,query_yn,q3ec1,propq
f,none,reply_n,q3ec1,answer
g,in the way,query_yn,q3ec1,propq
g,well head due east just below the trout farm trying to avoid any obstacles on your way,clarify,q3ec1,inform
f,okay,acknowledge,q3ec1,feedback
f,i'm just below it directly below it i'm not east or west of it,explain,q3ec1,inform
g,right,acknowledge,q3ec1,feedback
g,now i've got a cavalry stockade on this map,explain,q3ec1,inform
f,a cavalry a cattle stockade,check,q3ec1,feedback
g,no,reply_n,q3ec1,answer
g,cavalry it's a fort thing,clarify,q3ec1,inform
f,right,acknowledge,q3ec1,feedback
g,so we need to avoid that,instruct,q3ec1,directive
f,well we don't,explain,q3ec1,inform
g,which means,instruct,q3ec1,directive
f,is it directly south,check,q3ec1,feedback
g,it's almost south of the the trout farm it's south and slightly to the east,clarify,q3ec1,inform
f,mmhmm,acknowledge,q3ec1,feedback
g,so i want you to go right past the trout farm almost to the edge of the map to make sure we miss it,instruct,q3ec1,directive
f,okay,acknowledge,q3ec1,feedback
g,so you're past your totem pole there as well you're,align,q3ec1,None
f,my totem pole is directly below my gold mine,explain,q3ec1,inform
g,that's all right,acknowledge,q3ec1,feedback
g,right,ready,q3ec1,discourse
g,i want you to go due south now,instruct,q3ec1,directive
f,how far,query_w,q3ec1,setq
g,ehm do you have a cattle stockade,query_yn,q3ec1,propq
f,i do,reply_y,q3ec1,answer
f,just above it,check,q3ec1,feedback
g,right,acknowledge,q3ec1,feedback
g,just below it you want to go round the bottom of it,clarify,q3ec1,inform
f,do you want me to go to the bottom of the page,check,q3ec1,feedback
g,uh-huh that's correct,reply_y,q3ec1,answer
f,right,acknowledge,q3ec1,feedback
g,i want you to go west below the stockade,instruct,q3ec1,directive
f,and below the parched river bed which i don't know if you have,check,q3ec1,feedback
g,although oh i don't have a river bed so,explain,q3ec1,inform
f,do you have a bandit,query_yn,q3ec1,propq
g,is your river bed,query_yn,q3ec1,propq
g,whereabouts is level,query_w,q3ec1,setq
f,do you have a bandit territory,query_yn,q3ec1,propq
g,uh-huh,reply_y,q3ec1,answer
f,directly directly west of your cattle stockade,query_yn,q3ec1,propq
g,correct,reply_y,q3ec1,answer
f,that's in the middle of the two,reply_w,q3ec1,answer
g,right,acknowledge,q3ec1,feedback
g,my map deviates here so i presume that's why you must have an obstacle,explain,q3ec1,inform
g,"so what i want you to do is go west as far left as the just the edge of the ""c"" of the cattle stockade",instruct,q3ec1,directive
f,mmhmm,reply_y,q3ec1,answer
g,then do you have to go up to avoid the,query_yn,q3ec1,propq
f,well if there's a very very thin line i i can go up though yes,reply_w,q3ec1,answer
g,because that's how this map indicates,explain,q3ec1,inform
g,so i want you to go up not straight up ehm northwest,instruct,q3ec1,directive
f,i can go north then west,explain,q3ec1,inform
g,up up in a curve,instruct,q3ec1,directive
g,i want you to go northwest in a one-er,instruct,q3ec1,directive
f,right will i go in a one-er,check,q3ec1,feedback
g,uh-huh,reply_y,q3ec1,answer
g,it's a curve curve shape,clarify,q3ec1,inform
f,right you want me to curve,acknowledge,q3ec1,feedback
f,where where am i curving to,query_w,q3ec1,setq
g,curving up to the northwest followed by down to the southwest,clarify,q3ec1,inform
f,so you,check,q3ec1,feedback
g,so i want you to go basically curve up and then down,clarify,q3ec1,inform
f,you want me to go you want to curve up to about the level of the great rock i don't know if you have that,check,q3ec1,feedback
g,no,reply_n,q3ec1,answer
g,not as far as that,clarify,q3ec1,inform
f,see,align,q3ec1,None
g,only a small curve,clarify,q3ec1,inform
f,oh okay,acknowledge,q3ec1,feedback
g,to about the the middle of the fencing of the the cattle stockade,clarify,q3ec1,inform
f,north east,check,q3ec1,feedback
g,northwest to the left of the page,clarify,q3ec1,inform
f,okay,acknowledge,q3ec1,feedback
f,and then curve back down to the bottom of the page,check,q3ec1,feedback
g,uh-huh that's correct,reply_y,q3ec1,answer
g,'cause presumably we must be avoiding the river is that correct,align,q3ec1,None
f,yeah,reply_y,q3ec1,answer
g,and then we go due west along the bottom under the bandit territory,instruct,q3ec1,directive
f,okay,acknowledge,q3ec1,feedback
g,and then curve round and up to the finish,instruct,q3ec1,directive
g,do you have finish on your map,query_yn,q3ec1,propq
f,i don't have a finish,reply_n,q3ec1,answer
f,above my bandit territory about an inch i have a great rock followed by two inches then a totem pole,explain,q3ec1,inform
g,right,acknowledge,q3ec1,feedback
g,keep going past the bandit territory,instruct,q3ec1,directive
f,due north,check,q3ec1,feedback
g,are due west of the bandit territory yet,align,q3ec1,None
f,i am now west of bandit territory,reply_y,q3ec1,answer
g,right,ready,q3ec1,discourse
g,continue until you're about an inch two inches away from the edge of the page,instruct,q3ec1,directive
f,right,acknowledge,q3ec1,feedback
g,and curve up to it the point just above the cactus of the bandit territory,instruct,q3ec1,directive
g,understand,align,q3ec1,None
f,just,check,q3ec1,feedback
g,so on the level,clarify,q3ec1,inform
f,just basically right above it but not touching it,check,q3ec1,feedback
g,no,reply_n,q3ec1,answer
g,the level of it but about an inch two inches in from the page,clarify,q3ec1,inform
f,alright,acknowledge,q3ec1,feedback
g,understand what i mean,align,q3ec1,None
f,right so basically just due north to the level of the,check,q3ec1,feedback
g,correct,reply_y,q3ec1,answer
f,right,acknowledge,q3ec1,feedback
g,"and that's your ""x"" that's your finish",explain,q3ec1,inform
f,is it,check,q3ec1,feedback
f,yeah,reply_y,q3ec2,answer
g,right have you got a starting point at,query_yn,q3ec2,propq
g,this this is kenneth,explain,q3ec2,inform
g,have you got a starting point at the top left of your map corner,query_yn,q3ec2,propq
g,right,acknowledge,q3ec2,feedback
g,eh could you move about due south from that starting point about eh four inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could could you move to the right of the point you're at now by three inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you move up three inches,instruct,q3ec2,directive
f,three inches,check,q3ec2,feedback
g,mmhmm,reply_y,q3ec2,answer
f,okay,acknowledge,q3ec2,feedback
g,could you move to your right again approximately five inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,right right right,ready,q3ec2,discourse
g,i think i know where you are,explain,q3ec2,inform
g,right,ready,q3ec2,discourse
g,could you move down from the point you're at by about eh three inches,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,could you go to your right another three inches,instruct,q3ec2,directive
f,eh well no a bit off the edge of the page,explain,q3ec2,inform
g,right,acknowledge,q3ec2,feedback
g,well whatever you can manage,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,ehm could you move down from that point about three inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you move back from that point eh another three inches,instruct,q3ec2,directive
f,that's left,check,q3ec2,feedback
g,that's left,reply_y,q3ec2,answer
g,it's away from the edge of the paper,clarify,q3ec2,inform
f,mm okay,acknowledge,q3ec2,feedback
g,right eh,ready,q3ec2,discourse
g,could you move,instruct,q3ec2,directive
g,could you move down from that point one inch,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you move back across to the edge of the paper again,instruct,q3ec2,directive
f,right the way across,check,q3ec2,feedback
g,another three inches right again,clarify,q3ec2,inform
g,yeah,reply_y,q3ec2,answer
f,okay,acknowledge,q3ec2,feedback
g,can you move down eh three inches,instruct,q3ec2,directive
g,could you move to your left ah approximately six inches,instruct,q3ec2,directive
f,am i allowed to say if i'm going to go into one of these obstacles,query_yn,q3ec2,propq
f,it's got right in the middle of the water,explain,q3ec2,inform
f,six inches,check,q3ec2,feedback
g,mmhmm,reply_y,q3ec2,answer
f,right,acknowledge,q3ec2,feedback
f,okay,acknowledge,q3ec2,feedback
g,could you move,instruct,q3ec2,directive
g,you're going to be in the middle of the water,acknowledge,q3ec2,feedback
f,but i'm not any more i've fixed it,explain,q3ec2,inform
g,right eh,acknowledge,q3ec2,feedback
g,could you move down approximately three inches,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,could you move to your left approximately three inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you move diagonally down and to your left,instruct,q3ec2,directive
f,mmhmm,acknowledge,q3ec2,feedback
g,approximately four inches,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,could you move down from that point two inches,instruct,q3ec2,directive
f,right,acknowledge,q3ec2,feedback
g,could you move left from that point approximately three inches,instruct,q3ec2,directive
f,no i'll be off the edge of the page again,explain,q3ec2,inform
g,well to the edge of,instruct,q3ec2,directive
f,i'll go as far as i can,check,q3ec2,feedback
g,the paper go as far as you can,reply_y,q3ec2,answer
f,right okay,acknowledge,q3ec2,feedback
g,could you move down from that point another three inches,instruct,q3ec2,directive
f,okay,acknowledge,q3ec2,feedback
g,and could you finally move to your right two inches,instruct,q3ec2,directive
g,and that should be the finish point,instruct,q3ec2,directive
g,that should be the finish point,instruct,q3ec2,directive
f,well what's the finish point,query_w,q3ec2,setq
g,i don't know but that's where it i've got a i've got a,reply_w,q3ec2,answer
f,is it just got,query_yn,q3ec2,propq
g,i've got a cross on my map here down near the it's down near the,reply_w,q3ec2,answer
f,bottom left of the page,check,q3ec2,feedback
g,bottom left of the page,reply_w,q3ec2,answer
f,yeah,acknowledge,q3ec2,feedback
g,have you got a tree there,query_yn,q3ec2,propq
f,i'm at a chestnut tree,explain,q3ec2,inform
g,you're at a chestnut tree,acknowledge,q3ec2,feedback
g,right is that it,query_yn,q3ec2,propq
f,is that all we have to do,check,q3ec2,feedback
g,okay have you got a start have you got a starting point,query_yn,q3ec3,propq
f,i do indeed,reply_y,q3ec3,answer
g,right,acknowledge,q3ec3,feedback
g,if you move eh left to the edge of your page,instruct,q3ec3,directive
f,okay,acknowledge,q3ec3,feedback
g,okay,ready,q3ec3,discourse
g,now go straight down ehm om,instruct,q3ec3,directive
f,past the forest fire,check,q3ec3,feedback
g,past the forest fire,reply_y,q3ec3,answer
g,eh have have you got a picnic site marked,query_yn,q3ec3,propq
f,no i don't,reply_n,q3ec3,answer
g,right,acknowledge,q3ec3,feedback
g,well go straight down to the bottom of your page almost to the bottom of the page,instruct,q3ec3,directive
g,okay now,ready,q3ec3,discourse
g,have you got an adventure playground marked on your map,query_yn,q3ec3,propq
f,yes i do,reply_y,q3ec3,answer
g,okay,acknowledge,q3ec3,feedback
g,go along to your right and,instruct,q3ec3,directive
f,oh right right sorry,acknowledge,q3ec3,feedback
g,okay,acknowledge,q3ec3,feedback
g,right,ready,q3ec3,discourse
g,okay eh until you're underneath right 'til you're underneath the left-hand edge of the adventure playground,instruct,q3ec3,directive
f,mm,acknowledge,q3ec3,feedback
g,and go straight up past it,instruct,q3ec3,directive
f,back up due north again,check,q3ec3,feedback
g,mmhmm,reply_y,q3ec3,answer
f,okey-dokey,acknowledge,q3ec3,feedback
g,and stop when you're just past the adventure playground,instruct,q3ec3,directive
f,mm mm,acknowledge,q3ec3,feedback
f,so i'm basically forming a rectangle here,check,q3ec3,feedback
g,almost yeah,reply_y,q3ec3,answer
f,right i'm at just to the right of the forest fire,explain,q3ec3,inform
g,okay,acknowledge,q3ec3,feedback
g,now go right,instruct,q3ec3,directive
g,have you got a granite quarry marked,query_yn,q3ec3,propq
f,no,reply_n,q3ec3,answer
f,i've got one very far up middle of the page,explain,q3ec3,inform
g,middle of the right,acknowledge,q3ec3,feedback
g,almost slap-bang in the middle,check,q3ec3,feedback
f,mmhmm,reply_y,q3ec3,answer
g,right okay,acknowledge,q3ec3,feedback
g,go right until you're underneath the right-hand edge of that just past the right-hand edge of it,instruct,q3ec3,directive
f,i've also got privately owned fields,explain,q3ec3,inform
f,you oh,explain,q3ec3,inform
g,will you hit them if you if you go through that,query_yn,q3ec3,propq
f,could well do,reply_w,q3ec3,answer
f,they are due right of the start and directly below the granite quarry,explain,q3ec3,inform
g,right if you just if you're at the top of the right at the top of the adventure playground just eh almost touching it if you go straight right there will you miss them,query_yn,q3ec3,propq
f,mmhmm yes i will indeed,reply_y,q3ec3,answer
g,right,acknowledge,q3ec3,feedback
g,if you go right along there until you're at the right-hand edge of the granite quarry,instruct,q3ec3,directive
f,okay,acknowledge,q3ec3,feedback
g,now can you go straight up and round the top of the granite quarry,instruct,q3ec3,directive
f,right i've,acknowledge,q3ec3,feedback
f,do you have a fallen cairn,query_yn,q3ec3,propq
g,eh yeah,reply_y,q3ec3,answer
f,it's up to the right,explain,q3ec3,inform
g,it's up at,explain,q3ec3,inform
f,do you want me to go in between the two of these,check,q3ec3,feedback
g,uh-huh,reply_y,q3ec3,answer
g,but stay quite close to the granite quarry,clarify,q3ec3,inform
f,i'll have to curve in 'cause privately owned fields are to the,explain,q3ec3,inform
g,yeah that's okay right,acknowledge,q3ec3,feedback
f,okay,ready,q3ec3,discourse
f,i'm just at the right-hand tip of the granite quarry at the top,explain,q3ec3,inform
g,the right-hand tip,check,q3ec3,feedback
f,uh-huh,reply_y,q3ec3,answer
g,okay,acknowledge,q3ec3,feedback
g,well go round,instruct,q3ec3,directive
g,have you got a train crossing,query_yn,q3ec3,propq
f,no i don't,reply_n,q3ec3,answer
g,no,acknowledge,q3ec3,feedback
f,well i do,reply_y,q3ec3,answer
f,at the very top left-hand page,reply_w,q3ec3,answer
g,ah right,acknowledge,q3ec3,feedback
g,there's another i've got another one marked,explain,q3ec3,inform
g,ehm okay if you go round in a kind of semicircle round the top of the granite quarry until you're like level with the bottom of it of the actual wee wee drawing,instruct,q3ec3,directive
f,so basically i'm round the other side,check,q3ec3,feedback
g,uh-huh,reply_y,q3ec3,answer
f,okay,acknowledge,q3ec3,feedback
g,and go straight left to almost to the edge of the page,instruct,q3ec3,directive
f,do you have a waterfall,query_yn,q3ec3,propq
g,yeah,reply_y,q3ec3,answer
f,underneath the waterfall,check,q3ec3,feedback
g,i want you to go up up past on the left-hand side of the waterfall if you can,clarify,q3ec3,inform
f,but you you want me to go to underneath it,check,q3ec3,feedback
g,right i want you to go,clarify,q3ec3,inform
g,i want you to go underneath it and then round the left-hand side of it from where you are now,clarify,q3ec3,inform
f,okay,acknowledge,q3ec3,feedback
f,so i'm now at the left-hand side of the waterfall,explain,q3ec3,inform
f,do you wish me to go north,query_yn,q3ec3,propq
g,are you yeah,reply_y,q3ec3,answer
g,i want you to go up north to the top of the waterfall,instruct,q3ec3,directive
f,right,acknowledge,q3ec3,feedback
g,now go right to the edge the other right-hand edge of the waterfall,instruct,q3ec3,directive
f,um beside a public footpath,check,q3ec3,feedback
g,where's the public footpath in relation to the waterfall,query_w,q3ec3,setq
f,it's northeast just above it so there's a space in between the waterfall and the public footpath,reply_w,q3ec3,answer
g,can you go can you go up the left-hand side of the public footpath,query_yn,q3ec3,propq
f,i can indeed,reply_y,q3ec3,answer
g,right,acknowledge,q3ec3,feedback
g,go up that,instruct,q3ec3,directive
g,until have you got corn fields marked at the top,query_yn,q3ec3,propq
f,yes,reply_y,q3ec3,answer
g,right,acknowledge,q3ec3,feedback
g,well don't don't go up as far as the cornfields but go up in that direction,instruct,q3ec3,directive
g,okay,align,q3ec3,None
f,oh right,reply_y,q3ec3,answer
g,now can you go go right a couple of inches from that,instruct,q3ec3,directive
g,so you should be above your public footpath whatever it is,explain,q3ec3,inform
f,correct,acknowledge,q3ec3,feedback
f,below the corn,check,q3ec3,feedback
g,right have you got have you got a fallen you've got a fallen cairn haven't you over to the right-hand side of the page,align,q3ec3,None
f,right at the very bottom,check,q3ec3,feedback
g,no,reply_n,q3ec3,answer
f,eh sorry in the middle i mean,check,q3ec3,feedback
g,in up sort of to the right-hand northeast of the granite quarry,clarify,q3ec3,inform
f,uh-huh,acknowledge,q3ec3,feedback
g,right,acknowledge,q3ec3,feedback
g,can you go see from where you are now can you go directly eh southeast to the bottom of the fallen cairn,instruct,q3ec3,directive
f,the bottom of it,check,q3ec3,feedback
g,uh-huh,reply_y,q3ec3,answer
f,underneath it,check,q3ec3,feedback
g,go underneath it yeah,reply_y,q3ec3,answer
f,okay,acknowledge,q3ec3,feedback
g,right and come up the the right-hand side of the fallen cairn go like north up the right-hand side of it,instruct,q3ec3,directive
f,how far up,query_w,q3ec3,setq
g,eh just stop at the top of it,clarify,q3ec3,inform
g,'til i see what you've got,reply_w,q3ec3,answer
f,right,acknowledge,q3ec3,feedback
g,right have you got limestone cliffs above where you are now,query_yn,q3ec3,propq
f,no,reply_n,q3ec3,answer
f,no,reply_n,q3ec3,answer
g,no,acknowledge,q3ec3,feedback
g,okay right,ready,q3ec3,discourse
g,come round almost circle the fallen cairn and almost back to like where it would join your line,instruct,q3ec3,directive
f,i have a lion country if that's any use,explain,q3ec3,inform
g,you've got what,query_w,q3ec3,setq
f,a lion country,clarify,q3ec3,inform
g,lion country no,acknowledge,q3ec3,feedback
g,right can you go straight can you go straight north from where you are now to the bottom of the east lake,query_yn,q3ec3,propq
g,is have you got a lake at the top there,query_yn,q3ec3,propq
f,yes i do,reply_y,q3ec3,answer
f,the lion country's slightly in the way it's slightly to the left how,explain,q3ec3,inform
f,whereabouts in east lake do you want me to join,query_w,q3ec3,setq
g,well you you've got the limestone cliffs,query_yn,q3ec3,propq
g,have you no you don't,acknowledge,q3ec3,feedback
f,no i don't,reply_n,q3ec3,answer
f,there's three points on the east lake the on the bottom,explain,q3ec3,inform
g,mmhmm,acknowledge,q3ec3,feedback
f,do you how far do you want me to,query_w,q3ec3,setq
f,whereabouts on,query_w,q3ec3,setq
g,well just go about the middle of the sort of bottom line if you can head for the middle of the bottom line,clarify,q3ec3,inform
f,so that's basically to the right of the lake,check,q3ec3,feedback
g,no,reply_n,q3ec3,answer
f,i mean the right-hand side of the lake,check,q3ec3,feedback
g,yeah well but don't go too eh yeah on the right,reply_y,q3ec3,answer
f,there's two sort of coastlines on the bottom of the east lake if you like one comes down one goes sort of across a bit,align,q3ec3,None
g,mmhmm,reply_y,q3ec3,answer
f,do you wish me to join the west,check,q3ec3,feedback
g,right,acknowledge,q3ec3,feedback
g,you've got the one that's coming more almost like almost eh horizontal,clarify,q3ec3,inform
f,all right,acknowledge,q3ec3,feedback
f,you want me to,check,q3ec3,feedback
g,head for the middle of that if you can,clarify,q3ec3,inform
f,okay,acknowledge,q3ec3,feedback
f,that's going past lion country to the right,explain,q3ec3,inform
g,right that's fine,acknowledge,q3ec3,feedback
f,okay,acknowledge,q3ec3,feedback
